Region,Date,Oil Moisture,Blood Pressure,Heart Rate,Oxygen Saturation,Telemedicine Consultations,AQI,Water Levels,Temperature,Agriculture Target,Healthcare Target,Environmental Target
Maharashtra,2025-06-11,8.288209810370665,118.56236307176692,83.34854350925455,97.40638975609619,1,56.69569799135253,4.984654772681052,22.723118371876424,0,0,1
Kerala,2025-06-12,19.63797883728697,149.42742305327766,91.27839908631836,99.04837518132945,3,84.53920511894773,1.7648420709869672,34.087938040669485,1,1,0
Kerala,2025-06-13,10.053436876566604,157.30363068909935,90.06987969583362,99.75266410477204,4,80.2581090745027,2.2509644647536007,33.21286031669091,0,1,0
Karnataka,2025-06-14,7.731768735330489,149.2718969530136,92.12008287831348,95.11033074341145,2,155.76209238103803,2.9441767939386168,34.2460149822448,0,1,1
Karnataka,2025-06-15,16.845477607137187,100.09390631148837,80.72032265618499,99.9126063612802,8,70.31102720336266,3.656402684591564,23.55829380375571,1,0,0
Karnataka,2025-06-16,14.880616632513142,138.1840822110044,65.6129807277406,95.43066069531841,4,37.06994622047285,3.112189796015197,18.94947167371366,1,0,0
Kerala,2025-06-17,12.472935746797084,103.06812288652604,86.84629893518755,99.07193389634381,1,37.10725518412822,4.877765876529027,27.53317278182682,1,0,1
Uttar Pradesh,2025-06-18,13.330453264064468,115.45643322002331,84.81895140207882,96.40167376275706,2,174.982859141729,3.895956656942766,28.69546316558397,1,0,1
Kerala,2025-06-19,15.788026674083957,103.5714820208663,89.69012748796348,95.66089828876936,8,220.4277866548136,1.8481793975318976,17.5088356890104,1,0,1
Uttar Pradesh,2025-06-20,8.426821119969482,136.22772717696327,66.79524024202941,97.19927819856917,6,96.45990265150223,1.4203902008545533,30.72966068591812,0,0,0
Uttar Pradesh,2025-06-21,19.94500874085113,141.1953948095564,67.79900799601157,98.21978289723806,1,10.395212944205124,3.753605162837427,15.361204395199211,1,1,0
Karnataka,2025-06-22,19.62189743220175,106.86925828395431,95.61638068877315,96.90475922511737,8,38.16746608110322,1.633809760723052,24.654567749535666,1,1,0
Tamil Nadu,2025-06-23,14.754885295204053,123.03033298269877,89.99911193808283,95.27282704141349,3,274.4083681011171,4.1507073613430165,21.620325189897898,1,0,1
Maharashtra,2025-06-24,7.993136763937176,127.37419053733252,96.32913954801292,97.99730569829359,8,148.0630978768359,2.244146669041348,29.80606119798168,0,1,0
Karnataka,2025-06-25,15.20342363646937,122.14318130565499,90.34861284655683,99.51201638055338,1,136.07184288455244,2.307573052222426,21.25521454843632,1,1,0
Karnataka,2025-06-26,6.082976134687637,107.26150002911159,83.88621223961208,96.91607682973626,9,11.414753493027273,1.0431935695580479,31.536142255620657,0,0,0
Tamil Nadu,2025-06-27,5.459787533087091,125.13686741124852,86.16530948111495,96.08166388815414,3,218.59110669506973,3.8040450683801628,26.899069775616212,0,0,1
Maharashtra,2025-06-28,8.865243327668205,145.0706828685051,95.5651169576004,97.21288672966408,4,158.42042427962366,1.4530790122587431,30.87786723524144,0,1,1
Kerala,2025-06-29,11.939344351089744,104.26045987199532,83.15227018047761,95.24181355524391,1,60.624280825956234,4.0915223098540725,34.78681275679247,0,0,1
Kerala,2025-06-30,18.024087581125706,104.81080084491421,85.2956529731355,99.10243792240138,9,33.02212805431716,2.967471287668827,28.583166914871136,1,0,0
Karnataka,2025-07-01,15.90753604649462,121.28627751015905,66.25906864014402,99.13170405475094,0,115.01635908959955,4.137119259818276,34.69900632723288,1,0,1
Maharashtra,2025-07-02,16.140597817999716,156.50354269713552,78.95684880464411,97.94000231714814,6,251.14858925850768,3.335706156790965,15.576726538434107,1,1,1
Karnataka,2025-07-03,11.38240001672113,140.11435880337484,88.65588447832396,96.76551444469195,9,259.58836776030734,1.329733088075963,21.76279976967617,0,1,1
Uttar Pradesh,2025-07-04,10.189024888204443,140.7201974003539,70.83770793265461,98.99891682222892,0,180.85391411869094,4.062609346820732,17.157065291246184,0,1,1
Karnataka,2025-07-05,10.565581444769041,121.7151994502719,68.0901672209814,97.77343512394184,7,218.2609281690428,1.279197939578999,20.24609862768879,0,0,1
Karnataka,2025-07-06,19.814743456040866,135.6196474725123,72.55307232897663,99.12966154275009,2,34.546736220861106,2.914806882277329,31.77775798251549,1,0,0
Kerala,2025-07-07,5.601637871187237,100.60787104166461,69.66002511971334,98.1572939629151,9,176.43781964035645,1.6893968565798532,15.646465306521806,0,0,1
Kerala,2025-07-08,18.00547244183673,138.16576278457254,68.59650548145584,98.92202736606399,5,200.08971104615452,4.009340711911539,25.403658714647875,1,0,1
Kerala,2025-07-09,13.6801311285859,154.7972168545742,76.99403371472349,97.9928149660888,6,60.213852874137665,4.646364911224506,26.342574150647458,1,1,1
Uttar Pradesh,2025-07-10,11.579231287843857,136.75440810068915,96.31354055534136,97.07070534107834,9,264.0464198730777,3.216504653433097,26.223022933439122,0,1,1
Kerala,2025-07-11,15.878864906227047,152.4219156079807,80.28238586954873,99.7897292996307,0,58.49902125630593,3.108589177196722,24.505941476465114,1,1,0
Maharashtra,2025-07-12,12.300034121370544,143.43838332796562,67.51681523261293,97.70556912439423,5,94.04320795393512,4.055852785302472,30.81205929539511,1,1,1
Tamil Nadu,2025-07-13,18.10134857122491,107.23350498422141,63.078866775234964,98.02544759270269,6,186.1670541070376,1.0203152519029088,17.670861790111022,1,0,1
Maharashtra,2025-07-14,18.51052796016888,154.1471984371505,87.84624580551701,96.10243819707375,5,191.50501953921923,4.671034570540643,21.211540311015746,1,1,1
Maharashtra,2025-07-15,11.325813903101832,103.9866306613465,75.31195057745552,98.12825394713639,3,209.8154222962102,1.7897952683645268,27.314521068903453,0,0,1
Kerala,2025-07-16,9.152416958525773,132.03804835286581,92.87323786341437,97.85803824741473,0,33.6035139204617,4.9364755353049485,28.819027325359116,0,1,1
Tamil Nadu,2025-07-17,13.885254928900434,108.52822742760746,86.3804307456308,95.92419198973512,8,254.83932897856658,3.9450157918418487,23.082968635541125,1,0,1
Tamil Nadu,2025-07-18,18.685450184250364,100.70239664385424,91.84965802165473,95.29793548676572,3,159.85413968497795,4.097004590802684,32.50742526654466,1,1,1
Tamil Nadu,2025-07-19,8.159932835084998,125.32205560765834,70.87784157673795,98.02179659857386,6,141.3965382315205,3.6248119214944263,23.309867933918287,0,0,0
Uttar Pradesh,2025-07-20,14.344498753452243,117.70244245924937,87.69435689844232,98.8184613467516,6,294.3292873540529,2.886652731140641,23.05552268696666,1,0,1
Kerala,2025-07-21,14.473403301387808,129.16002962785618,70.56247938774875,97.61700685461004,1,222.11348908230593,3.286510773444662,15.724145229747698,1,0,1
Tamil Nadu,2025-07-22,15.996695336229214,134.63199320407304,97.56273917801167,96.13386312659823,0,35.40180798581246,1.1856115440605026,26.022826723894674,1,1,0
Uttar Pradesh,2025-07-23,6.973515276908897,102.62434433853684,85.45497126133498,98.33260988346518,7,226.96175016787222,3.495838037728057,29.1736167702381,0,0,1
Karnataka,2025-07-24,15.737374470231329,107.38019770742474,72.98047200701369,95.40052863304801,7,28.574680191860846,3.504392407948187,17.28876327033696,1,0,0
Karnataka,2025-07-25,18.635487809984618,133.51854378702552,70.78047449169091,97.20916852400977,6,8.241168753895456,4.564803189607238,21.108655321757418,1,0,1
Uttar Pradesh,2025-07-26,7.69524663305363,120.5900411903595,67.63706340286573,95.8168337919921,7,121.08776858096914,3.0226254297208777,30.625139075657046,0,0,0
Uttar Pradesh,2025-07-27,8.563149873858166,143.75040925296688,87.78563835574911,95.92229525529942,2,298.0734518457656,1.308577496344244,22.318388708271506,0,1,1
Kerala,2025-07-28,19.570926410624594,139.13749891551637,68.74862451991709,96.01146974579102,1,52.465180858458794,2.224783681928325,19.8320492408008,1,0,0
Kerala,2025-07-29,7.714654290642347,150.7362617793944,83.81213063709956,96.93353528521989,6,201.793303058037,3.62251764845727,28.444013271302246,0,1,1
Karnataka,2025-07-30,17.815776400543687,141.54956960015352,70.5854010770143,95.25575102810198,7,52.01881986183581,1.9570354510058556,18.935175553433112,1,1,0
Tamil Nadu,2025-07-31,12.384167846720523,125.79586464340889,86.47875779175475,96.98896720464549,0,217.43609248751582,2.1221112874216037,32.91305839166354,1,0,1
Karnataka,2025-08-01,8.708466116047656,140.37799734366595,92.59758914162157,97.55853723557351,9,151.60610047134784,4.281876065443414,17.11196792052282,0,1,1
Tamil Nadu,2025-08-02,18.06124851908767,116.52287045532512,91.12100972578612,97.41647142483163,8,203.9915130268129,3.337278927050836,29.130996045656538,1,1,1
Tamil Nadu,2025-08-03,11.679578825039982,118.37880992669275,90.43405323723127,96.9139205020152,3,60.86195277427038,3.03410972709429,24.990974025727503,0,1,0
Kerala,2025-08-04,12.722260308945353,147.3391095952476,67.50889622769009,99.19573304035376,3,223.6884997561506,2.2738078672232174,32.398591247939876,1,1,1
Maharashtra,2025-08-05,10.388500540996485,126.78517098409493,63.535397879380746,95.72663346210253,2,298.68571788681203,3.9237121437321334,17.52390182052473,0,0,1
Maharashtra,2025-08-06,13.89426277152391,147.90282043110113,87.95795313949543,97.52848371890687,5,199.69515018778793,2.1508737379601173,28.55789836992176,1,1,1
Uttar Pradesh,2025-08-07,7.452858088775342,149.3453424200967,74.73388855177406,95.31020708478277,0,148.0439994218633,3.948254070576701,26.441092783627628,0,1,0
Kerala,2025-08-08,10.86622304977641,151.45374025967703,77.2938490561339,95.35577839438955,5,276.95219658577946,1.280405921069768,24.60180284480093,0,1,1
Tamil Nadu,2025-08-09,19.541184835029313,154.99811415047245,61.24596371173564,97.86932924838548,1,4.75555266956289,4.458165366328334,24.828145268653365,1,1,1
Maharashtra,2025-08-10,8.872001490516913,125.85911323079777,70.38305797100196,97.8300921244391,8,218.97705578574633,2.998265853503731,29.439539235970614,0,0,1
Tamil Nadu,2025-08-11,14.851049968119383,119.13200909926833,61.34705615497856,99.39016756422228,1,266.6239550441439,2.75403206679588,33.75483309869644,1,0,1
Maharashtra,2025-08-12,9.877850963370424,134.93192479564684,95.16743090404991,97.78936837830037,6,18.502375086287238,3.444093646167698,16.825033182380963,0,1,0
Maharashtra,2025-08-13,16.602096885299012,122.27034540625766,69.73586732874122,99.79895510202425,0,135.01925112472745,3.4967682915850817,15.390052952210404,1,0,0
Maharashtra,2025-08-14,6.963104910775248,136.06445000801398,82.29348678292033,95.24347424199965,6,61.41583618499967,1.5281407075599822,31.11409584962407,0,0,0
Kerala,2025-08-15,19.547315676178172,142.33515175862948,61.55917282644522,95.49003842390371,4,169.95544967634902,4.0249343592648525,17.163387751015186,1,1,1
Karnataka,2025-08-16,11.80684312075459,141.3043011095282,86.67389565222632,95.22032930785191,7,194.86288758109816,2.1037131918002516,34.73393592160848,0,1,1
Tamil Nadu,2025-08-17,8.54075695019696,122.47317322120728,72.92109383016376,95.9263842516677,3,90.7869548786265,4.619847520679656,27.386964979176746,0,0,1
Kerala,2025-08-18,6.10245120995019,110.01161210192517,95.91676747830664,97.7063505547084,9,137.99450090343026,4.2714026536593295,28.017327905082816,0,1,1
Kerala,2025-08-19,7.546368576313111,125.83176030773245,95.52472755736143,98.22786090713714,6,83.80184558296784,2.385064166138994,18.977834058760347,0,1,0
Kerala,2025-08-20,12.796609228340266,108.55564864491453,73.0116247344699,95.22792578974334,5,110.81734933653414,4.230957172802858,19.80624620593349,1,0,1
Kerala,2025-08-21,10.055047646469294,153.4058221110285,96.03843582761871,99.729854449228,4,47.86198700652707,2.4255619971996167,28.187006061985002,0,1,0
Kerala,2025-08-22,17.433250488239143,120.75264764427145,99.84630693995115,99.21082688325191,3,265.66783307568943,1.4037907265441625,33.19453675868394,1,1,1
Uttar Pradesh,2025-08-23,11.46331285492709,109.26758483339943,93.01662656495793,96.48306241078546,6,3.0031231677409287,4.847552954902832,34.64781109035133,0,1,1
Tamil Nadu,2025-08-24,8.730714088814448,101.52686559434505,93.79485391020916,95.38593765113234,4,264.72275593313657,3.61040806086176,18.960618932621873,0,1,1
Kerala,2025-08-25,14.25717479906045,138.74934317718905,69.9603494443636,95.84943536609529,4,171.50366350492155,2.8243981066503667,17.682392454195803,1,0,1
Tamil Nadu,2025-08-26,15.601658253281688,138.2141390472846,83.06809595431025,95.63472206877486,0,99.49735325310525,2.5910934061241586,16.12802715521581,1,0,0
Uttar Pradesh,2025-08-27,7.505628618514248,120.4362499948775,62.690236558694714,95.61641889649474,1,216.91713763809892,2.298821337033056,32.36594036322656,0,0,1
Uttar Pradesh,2025-08-28,7.514288244324765,104.30271333085906,63.79671747286679,97.59280844332866,4,152.3256455587993,4.925790381716517,20.894296937129376,0,0,1
Tamil Nadu,2025-08-29,5.550071404003145,124.57773369371392,99.95570448133162,96.229237212467,2,149.73259743228195,1.5389890605236296,15.036240677385033,0,1,0
Maharashtra,2025-08-30,16.04603022598461,118.67304970380361,73.06556997703643,96.79069858264572,1,33.04268487568993,2.2592202356822733,19.476361721128576,1,0,0
Karnataka,2025-08-31,14.957067914327077,140.62723838410056,89.92735648195385,99.94752666692162,3,116.8548077836226,2.941990561130654,21.80882160198837,1,1,0
Maharashtra,2025-09-01,12.119463136247209,136.34675496716142,92.26660212107265,98.42157124462672,3,72.31930375702099,2.9119981802172457,34.819723389933706,1,1,0
Maharashtra,2025-09-02,17.662556734537958,121.8756236918524,94.32093084028917,99.74490333523501,3,4.708771678883894,2.885465937631374,25.470831877141634,1,1,0
Maharashtra,2025-09-03,17.085052294250797,113.0735532552994,99.90513189608626,95.71278277516558,3,108.02988923463398,1.7031352633215273,19.094278951902027,1,1,0
Kerala,2025-09-04,13.780315465951283,159.28215796933551,69.65985941027472,96.91069737416285,2,26.946638827681426,1.5797301084380022,21.69636689426902,1,1,0
Uttar Pradesh,2025-09-05,18.02406920769888,127.2400972717669,61.61403307438799,97.77365901641177,6,77.04901131755555,2.0190703453144803,21.60615375113757,1,0,0
Maharashtra,2025-09-06,8.087618150551524,141.29645414681423,76.44766071978344,95.3837903094437,8,27.754986354928334,4.658104615208224,15.39451492926351,0,1,1
Uttar Pradesh,2025-09-07,6.678794290965918,108.43317805470164,65.20322679315788,95.02093721813979,4,30.282487666919657,1.4522118713380405,17.7036610834286,0,0,0
Tamil Nadu,2025-09-08,9.046244172754843,129.13538197956387,60.8970355664822,98.35217166898458,3,59.703388324556485,4.029700413493299,28.903929194064226,0,0,1
Karnataka,2025-09-09,5.856302841339723,101.65220319216793,74.41707308565944,98.20909758400718,1,299.95477334592005,4.030193572533485,17.405019731414693,0,0,1
Tamil Nadu,2025-09-10,12.96754292001548,130.327307074627,91.34953004300945,97.05394404999805,1,0.6552428571746316,4.239081615589049,19.614685532122376,1,1,1
Tamil Nadu,2025-09-11,19.049085384424423,157.84104442706214,82.64722764900284,97.44822038016017,4,191.60179083612158,4.546461955957422,22.014745968086174,1,1,1
Kerala,2025-09-12,5.590153110027645,123.05240277914801,72.51111956841416,97.07721500296044,6,42.3731094079672,2.052144710155721,30.154698890045875,0,0,0
Karnataka,2025-09-13,6.831648710150402,102.33976075449469,86.17368021970879,95.12002522422445,9,276.18844101323276,1.8982378770755854,26.648019297358797,0,0,1
Tamil Nadu,2025-09-14,11.782985424251528,101.8573474551606,69.28072721235243,96.6768580310873,9,28.08986800008877,2.862022666109919,28.779999699771366,0,0,0
Tamil Nadu,2025-09-15,19.008125262918576,123.27920559681218,60.5752578428834,95.88541127698645,8,286.51895613787093,2.0603566750081446,26.340246508403446,1,0,1
Karnataka,2025-09-16,9.742341574651258,109.60149618779164,90.57413545745709,95.49212094550684,6,183.27791624504337,3.93723995593243,28.67184850443738,0,1,1
Karnataka,2025-09-17,12.608522130325888,101.40112577969116,84.94972339456037,99.78360216944675,4,0.3804230746470738,3.5437583069657346,15.056843073279449,1,0,0
Tamil Nadu,2025-09-18,5.6235928857558815,145.37281683701062,90.49210498003839,97.99679862521083,9,268.2021593750418,4.499950752210606,33.61796288742859,0,1,1
Karnataka,2025-09-19,7.225148014431333,127.51138053291345,61.55752066750662,98.64328142118302,9,156.51354041007548,1.3309532139482863,17.21840461749613,0,0,1
Tamil Nadu,2025-09-20,19.799451844382702,117.35468631835927,93.48478511322608,96.57681871633059,9,78.80092059914536,4.660333333432299,23.124981919538097,1,1,1
Tamil Nadu,2025-09-21,19.476780446540683,154.00499098098885,84.78104800145213,96.96573564747007,5,230.18375325468904,2.173394506680358,30.420767404897095,1,1,1
Kerala,2025-09-22,5.074099714016144,106.96833761203153,82.5358140285056,96.18461996948362,2,277.999666166061,2.962777383707936,23.70461436018848,0,0,1
Maharashtra,2025-09-23,19.277176781348587,157.35512973731915,84.98456192458127,95.48482835482713,4,145.10724694403817,2.7544457437585748,33.936851033350315,1,1,0
Tamil Nadu,2025-09-24,14.586799067232505,118.83800304264116,94.57732987473457,95.89515818720793,7,94.66604233293326,4.041246604417696,24.351778969975335,1,1,1
Uttar Pradesh,2025-09-25,18.01877441780033,153.30422033852088,83.47746026235629,98.98757022648243,0,236.68353718047803,2.68133323772737,32.498788112053425,1,1,1
Maharashtra,2025-09-26,11.821097834507887,136.1765725887677,83.23801519552717,98.38772902591887,0,204.5356493365364,4.774212582597638,31.21656226724542,0,0,1
Maharashtra,2025-09-27,12.733940428688754,149.60244158448924,99.62716628263064,97.73464437992739,6,266.6257451250817,4.610135530554302,34.619726055973665,1,1,1
Maharashtra,2025-09-28,12.332698703853803,159.04078979262786,90.26920668274272,97.37544936433385,4,207.75420382835787,4.488644607878026,33.53095561501951,1,1,1
Kerala,2025-09-29,15.002963863191566,117.30432626912474,77.69175221804541,99.61217141828062,4,73.05850166986089,1.2850333305929116,32.962476694257575,1,0,0
Tamil Nadu,2025-09-30,7.094768821344694,157.66812912445556,88.2958800013171,95.36367473889334,0,279.49777492770573,4.417032246215758,29.632086810389367,0,1,1
Kerala,2025-10-01,5.449603848090169,123.36891369414522,75.56921886767154,96.40300406618958,8,31.450724161797396,4.126541781772842,22.339962945364416,0,0,1
Tamil Nadu,2025-10-02,9.618949123867864,123.13071428421534,69.15501849933996,96.74968926785357,0,80.38282503205436,1.414051788024524,17.12250837129805,0,0,0
Kerala,2025-10-03,15.5702114410497,120.42322625527035,83.87407507551038,98.91212906106394,4,156.05838231716567,1.4296573017448875,28.7729010452878,1,0,1
Kerala,2025-10-04,8.027801781844225,132.48445644085513,97.12728392455806,99.96257310080986,9,169.72260782127043,1.4046552460701647,34.5730816267593,0,1,1
Uttar Pradesh,2025-10-05,15.10148649987376,109.24870259070923,97.1655808006185,96.20335257378576,8,4.593175988071629,1.0453303728179502,29.532088746637378,1,1,0
Kerala,2025-10-06,19.548680691609057,133.22268912148067,73.6762111242196,99.3715366706854,3,234.171817746282,3.1945372207783342,33.57458738554671,1,0,1
Karnataka,2025-10-07,6.408510736841276,132.50228874460024,81.1070986488678,99.15311380215896,7,108.48219552761685,4.893577165744173,31.086094259110336,0,0,1
Uttar Pradesh,2025-10-08,15.089031773376893,145.7141087562922,68.46543594279444,96.12328698820883,5,121.92556230064135,2.754738811599174,18.262293502333577,1,1,0
Kerala,2025-10-09,11.656253289568568,150.01899771625514,99.82524437995534,96.99666290099611,2,242.81086333108374,3.1630300075494255,19.984075411825746,0,1,1
Maharashtra,2025-10-10,18.02213381566258,126.42648101874545,99.24471631471744,97.04836434646259,3,113.78501751826336,4.871879187079822,21.83731203524701,1,1,1
Karnataka,2025-10-11,7.657246841710789,118.13999496108963,85.98035718829789,99.89110334263279,1,14.167462948426445,2.0207289150969228,18.365208886760083,0,0,0
Karnataka,2025-10-12,15.389389283392468,115.56009383902567,92.17656238709893,95.9044595068945,0,52.931931141105096,4.433881010393051,26.633026653460135,1,1,1
Karnataka,2025-10-13,17.571729344721653,111.67743020229231,88.604006451348,98.99578985552391,7,286.7709517164547,3.1855618688469445,34.509010482699026,1,0,1
Uttar Pradesh,2025-10-14,19.16921329211035,103.45885493194149,83.72632876157873,96.67096357086555,0,21.12160872075425,3.277906058652043,30.22917666872317,1,0,0
Kerala,2025-10-15,15.248720424344688,120.5468787300828,62.133919879555904,98.6543517288808,0,106.47936029040487,2.372695428829134,23.46773498134924,1,0,0
Kerala,2025-10-16,12.45762146012641,116.21486152784699,78.19057370210643,97.10005502147831,3,150.95375011540338,3.2463374438676325,15.090089619605774,1,0,1
Maharashtra,2025-10-17,14.267708603018207,157.98504315198443,86.99145208669643,97.8917988155827,9,147.98424820156802,1.2925700379131357,21.265520222763573,1,1,0
Maharashtra,2025-10-18,18.033574767180774,133.46252957500263,87.10126455534738,99.16305886663065,9,1.1879829036428258,4.058574290456448,25.535185753844303,1,0,1
Karnataka,2025-10-19,13.559146199582445,120.83662234183045,74.92490473689534,99.02082782491942,5,150.3488194372471,2.1387510461770867,21.485017477039413,1,0,1
Maharashtra,2025-10-20,5.455805895452553,134.82805605962176,97.66767946632123,99.3321159176985,8,115.13173739322276,4.55043331797582,17.22069846047719,0,1,1
Uttar Pradesh,2025-10-21,18.964230432604666,108.35180208074173,66.69428128947123,95.29808662672329,0,291.62380064236714,2.471402778429834,23.855299137237893,1,0,1
Kerala,2025-10-22,15.342901265473417,126.64262495213217,80.01437784862242,98.46025276519872,6,47.74772519814895,1.5712964419475304,20.065056339314324,1,0,0
Karnataka,2025-10-23,15.147700786658698,137.57405928526384,87.6353590620329,95.69993688360881,9,106.2462590278485,3.78352629747394,33.184647529230034,1,0,0
Maharashtra,2025-10-24,8.235127285965758,129.33386990754707,87.88543223567237,97.07909284009206,4,125.84444552694592,1.6583125788540114,17.035090570020316,0,0,0
Uttar Pradesh,2025-10-25,14.883282053489857,124.10672803925945,85.94555827075263,97.74294207527345,7,117.20806113028463,4.014722062171962,15.983052574494208,1,0,1
Uttar Pradesh,2025-10-26,10.907966084812378,159.6309033339819,71.0115285380744,97.01369742373416,6,199.74924829555874,4.872448945624466,15.10628338309724,0,1,1
Maharashtra,2025-10-27,14.768494655622382,152.8188857289356,66.24826274746488,97.59805837901504,3,64.65385726433065,4.118211475181047,21.561393689713157,1,1,1
Kerala,2025-10-28,6.598895454619861,137.4043574895664,85.43761307306843,99.9826315439931,3,66.32146584419755,1.0897969937252987,28.207736764017774,0,0,0
Maharashtra,2025-10-29,14.86767956904554,134.16264167093698,83.97208464557751,95.67608656856427,5,218.76328455025595,3.399543152211099,29.608275057635854,1,0,1
Karnataka,2025-10-30,19.991205886559996,137.23962878947503,67.17424041156964,98.37728022668213,5,150.08715560345388,3.7816426838788972,24.065233667634462,1,0,1
Maharashtra,2025-10-31,5.72318058290834,112.078726469346,88.20556582282254,96.98000483192807,8,124.54670281719312,4.301833303185141,28.686573009105334,0,0,1
Uttar Pradesh,2025-11-01,19.65761276331976,123.70826459585912,78.20687966934625,95.66504899453665,4,50.76091550317554,1.2240092357560006,22.198280724307267,1,0,0
Maharashtra,2025-11-02,11.10361941084306,102.36757197345396,86.71042366412613,95.79368381687155,7,56.258166873649984,2.9204313118091454,28.356124399732337,0,0,0
Kerala,2025-11-03,18.061301755058885,128.5327622492096,93.49468319080603,99.74636553122808,4,3.1654910447701634,3.1414834905535773,15.811919706047469,1,1,0
Tamil Nadu,2025-11-04,16.735782260874103,132.5814750374598,66.78913714307693,99.39800748355881,1,27.42788065851277,1.6764994505767121,22.815059691340082,1,0,0
Maharashtra,2025-11-05,13.505243914800017,113.66498416619257,60.76579471987347,99.53520980207512,5,167.0516084070723,2.2897992388425985,30.816993552663583,1,0,1
Kerala,2025-11-06,16.076738138769898,157.84173082993084,91.16410345583148,99.95766387913693,8,267.56193900252293,2.7608869050246607,31.060120609180025,1,1,1
Kerala,2025-11-07,18.177733419520216,154.56727665623453,84.38789700610464,96.0415769500426,2,86.14942953916723,4.332838751831206,29.322975577513894,1,1,1
Uttar Pradesh,2025-11-08,11.062104824765495,143.32859412735434,87.98558278488487,96.7771966868203,0,98.32416776883845,4.717630264280828,19.08477241139729,0,1,1
Kerala,2025-11-09,9.90549742344858,132.00319772592175,93.5261989995457,98.34609514962433,0,34.68168318345366,3.5136913156706915,19.944102378612666,0,1,0
Kerala,2025-11-10,15.01390078345377,152.1981495788611,92.11243739298001,97.41901269930324,2,116.58928368213083,2.5797807440858485,34.92177454529025,1,1,0
Kerala,2025-11-11,17.11768912911888,107.83914062940778,98.43680587715298,97.09194766689167,9,11.166511370798748,2.016124071195944,17.0675601440392,1,1,0
Kerala,2025-11-12,16.434277021649237,147.43058765649312,81.43740315408473,96.78905624667796,4,275.2802088785701,4.928540737744601,18.61325397804819,1,1,1
Karnataka,2025-11-13,16.967204732879516,107.4892488380109,79.53982530639621,97.96890315971726,2,201.9334044373586,4.932079992305434,17.600525113002654,1,0,1
Karnataka,2025-11-14,11.533749722193996,147.65263975296432,76.0754879956292,97.87796714320041,8,297.2246428179657,4.699907792940139,21.55309927367231,0,1,1
Uttar Pradesh,2025-11-15,17.267513242625323,116.54605409508142,66.14764171376818,95.8072891703212,7,264.8469488035481,4.142676599511277,19.203516704678467,1,0,1
Maharashtra,2025-11-16,6.8031358305591265,152.62543486109132,82.90428931528089,97.3586991875922,2,141.8971781094458,2.303118174982473,24.95375919095544,0,1,0
Kerala,2025-11-17,13.167336469412744,156.64252562952387,71.08050097303915,97.76735888104925,8,155.90550934511307,4.268001933990522,24.520414137602398,1,1,1
Maharashtra,2025-11-18,5.086379907471824,108.92775816430694,96.85230048851902,97.85143469365696,5,57.172813955158155,2.6351720690846903,33.03011238902606,0,1,0
Maharashtra,2025-11-19,9.868787448504055,127.76053630392362,83.3276321710839,96.05053596456176,6,138.61180285186668,2.3070923926201807,15.69479894889563,0,0,0
Uttar Pradesh,2025-11-20,10.496923023070968,158.85924268976112,83.7136072203244,98.71135696126143,3,270.9083620478435,3.979461433865118,21.397591533355268,0,1,1
Kerala,2025-11-21,10.942590374138831,129.0044461583888,74.1969864350804,95.12599547410535,3,15.256027090746338,1.3186157104816916,26.933157839941803,0,0,0
Kerala,2025-11-22,15.432008100347932,151.8128513508727,62.0795740791083,96.77415927771581,1,259.0670408994929,1.1942508931826468,27.096035236879278,1,1,1
Tamil Nadu,2025-11-23,10.828371519055185,135.32389132787918,61.269750614919545,98.90106324267816,4,102.28434049278292,2.7918147887247424,24.602524580284182,0,0,0
Maharashtra,2025-11-24,11.730404339337959,122.51979447517611,76.9334057661279,97.819464605277,7,269.85382952889296,2.7825552032886476,31.313310816292674,0,0,1
Maharashtra,2025-11-25,8.563161963114911,117.14701333155222,63.382615123889515,96.3058121625543,6,282.2639719024454,4.582576612255339,16.254443428289175,0,0,1
Karnataka,2025-11-26,10.598776874440102,112.19338546516524,84.27387822160557,98.47476559671524,6,201.25946610057179,1.5046123851512672,31.309755311602718,0,0,1
Tamil Nadu,2025-11-27,8.409044408947272,145.70789148266184,95.2389202255863,97.83695472078037,5,199.32713597780335,1.4931357098096512,24.895084808714074,0,1,1
Karnataka,2025-11-28,6.097938856526655,123.19243040938167,95.31659266074888,98.98121804728194,2,135.82630131262204,1.5898104018996047,17.675213901540044,0,1,0
Karnataka,2025-11-29,14.051728900720668,130.67652773204506,86.36181640528929,98.67512593094912,4,250.66206736311224,1.1189450451784104,32.71403827080955,1,0,1
Karnataka,2025-11-30,15.023191978325244,129.5395288000709,68.44927325891724,98.05053961018118,0,288.483827529985,1.2869269512596335,27.98457559081927,1,0,1
Uttar Pradesh,2025-12-01,14.292355190144217,134.63674175398788,94.51987325435488,97.44088837655407,6,232.52454010173577,3.639479467316156,18.270913736482786,1,1,1
Uttar Pradesh,2025-12-02,11.952410657008585,151.93462873747313,95.44373741252832,95.66591062833761,8,186.58102012701278,2.726337316470037,15.672994467980532,0,1,1
Karnataka,2025-12-03,10.696786702688447,158.84436061500577,67.86614339811835,96.30666508942691,0,182.03786874640105,4.0544122683520545,17.822192966652985,0,1,1
Tamil Nadu,2025-12-04,17.95000474357738,124.45505251442901,89.49704343082709,97.09549736458543,1,254.8409704750987,4.970390874326641,27.17595920360787,1,0,1
